city|location|price|bedrooms|baths|size
Faisalabad|Eden Valley, Faisalabad|25000000|3|4|1125
Faisalabad|Saeed Colony, Faisalabad|62500000|5|6|4118
Faisalabad|TECH Town (TNT Colony), Satiana Road|22500000|4|5|2250
Faisalabad|Waheed Garden, Faisalabad|25000000|5|4|3240
Faisalabad|Canal Expressway, Faisalabad|19900000|2|4|3780
Faisalabad|Canal Expressway, Faisalabad|50000000|5|5|3240
Faisalabad|Abdullah Gardens, East Canal Road|55000000|5|6|2250
Faisalabad|Canal Avenue, Lower Canal Road|19800000|3|4|1125
Faisalabad|Sargodha Road, Faisalabad|9700000|2|2|1125
Faisalabad|Khayaban Gardens, Faisalabad|60000000|5|6|2925
Faisalabad|Eden Orchard Block Z, Eden Orchard|26500000|5|6|1575
Faisalabad|Gulshan e Madina Phase 2, Gulshan e Madina|12500000|4|5|1125
Faisalabad|Lower Canal Road, Faisalabad|16500000|3|4|1080
Faisalabad|Eden Executive, Eden Gardens|21000000|3|4|1125
Faisalabad|Susan Road, Faisalabad|70000000|5|7|4500
Faisalabad|Abdullah Gardens, East Canal Road|55000000|5|5|2700
Faisalabad|Eden Executive, Eden Gardens|23000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|21000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|25000000|4|5|1125
Faisalabad|Canal Road, Faisalabad|41000000|4|5|1575
Faisalabad|Eden Valley, Faisalabad|38500000|4|6|1575
Faisalabad|Madina Town, Faisalabad|95000000|4|5|6750
Faisalabad|Canal Road, Faisalabad|22000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|23000000|3|4|1125
Faisalabad|Model City 1, Canal Road|32500000|5|6|1912
Faisalabad|Eden Executive, Eden Gardens|21000000|0|0|1125
Faisalabad|Canal Road, Faisalabad|17000000|3|4|900
Faisalabad|Eden Valley, Faisalabad|13000000|3|4|562
Faisalabad|Model City 1, Canal Road|12500000|2|3|1125
Faisalabad|Madina Town, Faisalabad|70000000|5|6|4500
Faisalabad|Riaz ul Jannah, Faisalabad|38000000|5|6|2250
Faisalabad|Shahzad Colony, Faisalabad|8000000|2|2|675
Faisalabad|Susan Road, Faisalabad|29000000|6|6|2250
Faisalabad|Green Town, Faisalabad|6200000|3|3|450
Faisalabad|Officers Colony 2, Faisalabad|65000000|5|7|4500
Faisalabad|Eden Executive, Eden Gardens|12000000|3|4|675
Faisalabad|Sitara Park City, Jaranwala Road|14500000|3|4|1125
Faisalabad|Eden Orchard, Faisalabad|20500000|3|4|1125
Faisalabad|Eden Orchard, Faisalabad|22500000|3|4|1125
Faisalabad|Eden Orchard, Faisalabad|20500000|3|4|1125
Faisalabad|Officers Colony No 1, Susan Road|75000000|5|6|4500
Faisalabad|Divine Enclave, Canal Road|37500000|4|5|1575
Faisalabad|Eden Valley, Faisalabad|29000000|4|5|1395
Faisalabad|Eden Executive, Eden Gardens|22000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|20000000|3|4|1125
Faisalabad|Kohinoor City, Faisalabad|3500000|0|1|360
Faisalabad|Citi Housing - Phase 1, Citi Housing|29500000|5|5|2475
Faisalabad|Abdullah Gardens, East Canal Road|130000000|6|7|4500
Faisalabad|Abdullah Gardens, East Canal Road|60000000|5|7|2475
Faisalabad|Lasani Garden, Faisalabad|20000000|4|5|1125
Faisalabad|Green Town, Faisalabad|25000000|0|0|1125
Faisalabad|Canal Road, Faisalabad|37500000|4|5|1575
Faisalabad|Punjab Govt Servants Housing Foundation, Faisalabad|9500000|2|2|1125
Faisalabad|Eden Orchard, Faisalabad|35000000|4|5|1575
Faisalabad|Green Town, Faisalabad|17000000|5|5|1125
Faisalabad|Eden Orchard, Faisalabad|14000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|19000000|4|4|1125
Faisalabad|Khayaban Gardens, Faisalabad|21000000|4|5|1125
Faisalabad|Judicial Employees Coop Housing Society, Faisalabad|46000000|5|5|4500
Faisalabad|Abdullah Gardens, East Canal Road|95000000|6|6|4500
Faisalabad|Canal Garden, Faisalabad|25000000|4|4|1125
Faisalabad|Kareem City, Faisalabad|8000000|3|4|450
Faisalabad|Satiana Road, Faisalabad|11500000|4|4|742
Faisalabad|Samundari Road, Faisalabad|17000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|22500000|3|0|1125
Faisalabad|Eden Executive, Eden Gardens|23000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|40000000|4|5|1800
Faisalabad|Canal Avenue, Lower Canal Road|32500000|4|4|1125
Faisalabad|Wapda City - Block L, Wapda City|19800000|0|0|1125
Faisalabad|Wapda City - Block K, Wapda City|37500000|0|0|2250
Faisalabad|Lyallpur Avenue, Jaranwala Road|13200000|3|4|675
Faisalabad|Satiana Road, Faisalabad|24500000|5|5|1125
Faisalabad|Satiana Road, Faisalabad|16500000|4|3|1125
Faisalabad|Eden Valley, Faisalabad|19000000|3|4|1125
Faisalabad|Model City 1, Canal Road|18000000|3|5|1125
Faisalabad|Model City 1, Canal Road|9000000|0|0|675
Faisalabad|Al-Raheem Valley, Satiana Road|25000000|3|4|1125
Faisalabad|Citi Housing - Phase 1, Citi Housing|16000000|3|4|1125
Faisalabad|TECH Town (TNT Colony), Satiana Road|8500000|3|4|675
Faisalabad|Satiana Road, Faisalabad|8000000|2|3|675
Faisalabad|Satiana Road, Faisalabad|6500000|2|3|518
Faisalabad|Lahore - Sheikhupura - Faisalabad Road, Faisalabad|49500000|5|5|4500
Faisalabad|Khalid Abad, Faisalabad|17000000|4|4|1350
Faisalabad|Faisal Town, Faisalabad|65000000|5|6|3600
Faisalabad|Abdullah Garden, Faisalabad|55000000|5|6|2250
Faisalabad|Eden Valley - Block D, Eden Valley|26000000|5|4|1125
Faisalabad|Abdullah Gardens, East Canal Road|130000000|5|7|4500
Faisalabad|East Canal Road, Canal Road|35000000|5|5|2025
Faisalabad|Wapda City - Block D, Wapda City|50000000|5|6|3375
Faisalabad|Eden Executive Extension, Eden Gardens|15500000|3|4|900
Faisalabad|East Canal Road, Canal Road|55000000|5|6|2250
Faisalabad|Zee Garden, Canal Expressway|62500000|6|6|3375
Faisalabad|Abdullah Gardens, East Canal Road|55000000|4|5|2588
Faisalabad|Sitara Gold City, Satiana Road|13500000|0|0|900
Faisalabad|Riaz Ul Jannah - Umer Block, Riaz ul Jannah|27000000|4|5|1350
Faisalabad|Wapda City, Faisalabad|16000000|4|4|1125
Faisalabad|Wapda City, Faisalabad|35000000|5|5|2250
Faisalabad|Wapda City, Faisalabad|80000000|0|0|4500
Faisalabad|Model City 1, Canal Road|11500000|0|0|675
Faisalabad|Eden Executive, Eden Gardens|22500000|0|0|1125
Faisalabad|Al Noor Garden, Faisalabad|11000000|0|0|675
Faisalabad|Ghalib City, Faisalabad|15500000|0|0|1125
Faisalabad|Eden Garden Executive - Block F, Eden Executive|17000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|45000000|0|0|2025
Faisalabad|Prime City, Satiana Road|15000000|0|0|1125
Faisalabad|Eden Valley, Faisalabad|32500000|4|5|1575
Faisalabad|Eden Valley - Block D, Eden Valley|59000000|0|0|2025
Faisalabad|Jhang Road, Faisalabad|8500000|4|3|562
Faisalabad|Wapda City - Block F, Wapda City|92500000|0|0|4500
Faisalabad|Jaranwala Road, Faisalabad|7000000|0|0|652
Faisalabad|Paradise Valley, Faisalabad|120000000|5|6|4500
Faisalabad|Nemat Colony No 1, Faisalabad|9000000|0|0|562
Faisalabad|Green Orchard Apartments, Lower Canal Road|9016000|0|0|0.0
Faisalabad|Green Orchard Apartments, Lower Canal Road|8525000|0|0|0.0
Faisalabad|Green Orchard Apartments, Lower Canal Road|8138000|0|0|0.0
Faisalabad|Eden Valley - Block D, Eden Valley|25000000|0|0|1125
Faisalabad|Canal Expressway, Faisalabad|39000000|0|0|1282
Faisalabad|Abdullah Garden, Faisalabad|130000000|6|7|4500
Faisalabad|Divine Enclave, Canal Road|42500000|4|5|1575
Faisalabad|Satiana Road, Faisalabad|15000000|4|4|1125
Faisalabad|TECH Town (TNT Colony), Satiana Road|14000000|4|4|900
Faisalabad|Citi Housing - Phase 1, Citi Housing|25000000|5|5|2250
Faisalabad|Satiana Road, Faisalabad|11000000|4|4|742
Faisalabad|Peoples Colony No 1, Faisalabad|45000000|3|3|1575
Faisalabad|Abdullah Gardens, East Canal Road|30000000|3|6|1125
Faisalabad|Citi Housing, Faisalabad|110000000|0|0|130500
Faisalabad|Prime City, Satiana Road|15000000|0|0|1125
Faisalabad|Prime City, Satiana Road|15000000|0|1|1125
Faisalabad|Citi Housing, Faisalabad|60000000|5|6|4500
Faisalabad|Green Orchard Apartments, Lower Canal Road|9016000|0|0|0.0
Faisalabad|Green Orchard Apartments, Lower Canal Road|8525000|0|0|0.0
Faisalabad|Green Orchard Apartments, Lower Canal Road|8624000|0|0|0.0
Faisalabad|Khayaban Colony 2, Faisalabad|19500000|4|4|1575
Faisalabad|Saeed Colony, Faisalabad|62500000|5|6|4050
Faisalabad|Satiana Road, Faisalabad|8500000|0|3|675
Faisalabad|Wapda City, Faisalabad|60000000|5|6|3375
Faisalabad|Samundari Road, Faisalabad|37500000|5|6|2250
Faisalabad|Swiss 99 Tower, Samundari Road|7318000|0|0|0.0
Faisalabad|Swiss 99 Tower, Samundari Road|11000000|0|0|0.0
Faisalabad|Swiss 99 Tower, Samundari Road|10400000|0|0|0.0
Faisalabad|Swiss 99 Tower, Samundari Road|7318000|0|0|0.0
Faisalabad|Swiss 99 Tower, Samundari Road|12700000|0|0|0.0
Faisalabad|Swiss 99 Tower, Samundari Road|10400000|0|0|0.0
Faisalabad|Swiss 99 Tower, Samundari Road|11000000|0|0|0.0
Faisalabad|Eden Valley - Block D, Eden Valley|17500000|3|4|1125
Faisalabad|Swiss 99 Tower, Samundari Road|34100000|0|0|0.0
Faisalabad|Civic Orchard, Chak Jhumra|8500000|3|2|675
Faisalabad|Canal Avenue, Lower Canal Road|44000000|4|5|2250
Faisalabad|The Edge Mall, Sargodha Road|25200000|3|3|1800
Faisalabad|The Edge Mall, Sargodha Road|13300000|1|1|608
Faisalabad|The Edge Mall, Sargodha Road|8245000|1|1|315
Faisalabad|The Edge Mall, Sargodha Road|25200000|3|3|1800
Faisalabad|The Edge Mall, Sargodha Road|21800000|3|3|1552
Faisalabad|The Edge Mall, Sargodha Road|15400000|2|2|1102
Faisalabad|The Edge Mall, Sargodha Road|14600000|2|2|1035
Faisalabad|The Edge Mall, Sargodha Road|12000000|1|1|855
Faisalabad|The Edge Mall, Sargodha Road|5522000|1|1|382
Faisalabad|Swiss 99 Tower, Samundari Road|12700000|0|0|0.0
Faisalabad|Eden Valley, Faisalabad|32500000|4|5|1575
Faisalabad|Sarfraz Colony, Peoples Colony No 2|75000000|5|5|4950
Faisalabad|Wapda City, Faisalabad|55000000|4|5|3375
Faisalabad|Lahore - Sheikhupura - Faisalabad Road, Faisalabad|65000000|5|6|4500
Faisalabad|Abdullah Gardens, East Canal Road|130000000|6|6|4500
Faisalabad|Jaranwala Road, Faisalabad|7000000|0|0|652
Faisalabad|Eden Executive, Eden Gardens|20500000|3|4|1125
Faisalabad|The Edge Mall, Sargodha Road|26500000|0|0|0.0
Faisalabad|The Edge Mall, Sargodha Road|8245000|1|1|315
Faisalabad|Eden Gardens, Faisalabad|16500000|4|5|1125
Faisalabad|Wapda City - Block M, Wapda City|40000000|5|6|2250
Faisalabad|Eden Gardens, Faisalabad|95000000|5|6|4275
Faisalabad|Prime City, Satiana Road|10500000|1|1|675
Faisalabad|Prime City, Satiana Road|21600000|1|1|1305
Faisalabad|Prime City, Satiana Road|21600000|1|1|1305
Faisalabad|Prime City, Satiana Road|18200000|1|1|1080
Faisalabad|Prime City, Satiana Road|10500000|1|1|675
Faisalabad|TECH Town - Block J, TECH Town (TNT Colony)|16000000|4|4|1125
Faisalabad|Eden Valley - Block C, Eden Valley|32500000|4|5|1575
Faisalabad|Oasis Orchard, Samundari Road|25000000|5|6|1350
Faisalabad|City Villas Housing Scheme, Samundari Road|8600000|3|4|675
Faisalabad|Wapda City - Block D, Wapda City|55000000|5|6|3375
Faisalabad|Canal Expressway, Faisalabad|48000000|0|0|21600
Faisalabad|Canal Road, Faisalabad|8500000|3|4|1350
Faisalabad|Model City 1, Canal Road|45000000|5|6|2250
Faisalabad|The Edge Mall, Sargodha Road|13300000|1|1|608
Faisalabad|The Edge Mall, Sargodha Road|13300000|1|1|608
Faisalabad|The Edge Mall, Sargodha Road|8245000|1|1|315
Faisalabad|The Edge Mall, Sargodha Road|25200000|3|3|1800
Faisalabad|The Edge Mall, Sargodha Road|21800000|0|0|0.0
Faisalabad|The Edge Mall, Sargodha Road|15400000|2|2|1102
Faisalabad|The Edge Mall, Sargodha Road|12000000|1|1|855
Faisalabad|Wapda City - Block L, Wapda City|18500000|4|5|1125
Faisalabad|Ghalib City, Faisalabad|11500000|3|4|675
Faisalabad|Four Seasons Phase 2 - Marigold Enclave, Four Seasons Phase 2|21000000|0|0|1125
Faisalabad|Canal Avenue, Lower Canal Road|16500000|3|4|1080
Faisalabad|Citi Housing Phase 2 Samundri Road, Citi Housing|15200000|4|4|1148
Faisalabad|Paradise Valley, Faisalabad|220000000|5|5|9000
Faisalabad|Canal Road, Faisalabad|480000000|6|6|18000
Faisalabad|Muslim Town, Faisalabad|62000000|6|6|4950
Faisalabad|Satiana Road, Faisalabad|21000000|4|4|900
Faisalabad|Satiana Road, Faisalabad|27500000|5|4|2250
Faisalabad|TECH Town (TNT Colony), Satiana Road|14000000|5|5|1125
Faisalabad|Shadman Colony, Faisalabad|49500000|7|6|4050
Faisalabad|Sitara Gold City, Satiana Road|25500000|6|6|1125
Faisalabad|Wapda City - Block K, Wapda City|37500000|0|0|2250
Faisalabad|Abdullah Gardens, East Canal Road|60000000|5|7|2475
Faisalabad|TECH Town (TNT Colony), Satiana Road|13500000|5|4|1125
Faisalabad|Wapda City - Block K, Wapda City|18000000|3|5|1125
Faisalabad|The Edge Mall, Sargodha Road|5522000|1|1|382
Faisalabad|The Edge Mall, Sargodha Road|14600000|2|2|1035
Faisalabad|The Edge Mall, Sargodha Road|35400000|0|0|0.0
Faisalabad|Prime City, Satiana Road|10500000|1|1|675
Faisalabad|Prime City, Satiana Road|26000000|1|1|1598
Faisalabad|Prime City, Satiana Road|21600000|1|1|1305
Faisalabad|Prime City, Satiana Road|18200000|1|1|1080
Faisalabad|Prime City, Satiana Road|26000000|1|1|1598
Faisalabad|Wapda City - Block C, Wapda City|57500000|5|6|3375
Faisalabad|Wapda City, Faisalabad|36000000|5|7|2250
Faisalabad|Zee Garden, Canal Expressway|32500000|4|5|2025
Faisalabad|Abdullah Gardens, East Canal Road|157500000|10|7|7200
Faisalabad|Eden Valley, Faisalabad|42500000|6|5|1980
Faisalabad|Wapda City - Block M, Wapda City|32500000|0|0|2250
Faisalabad|Prime City, Satiana Road|10500000|1|1|675
Faisalabad|Zee Garden, Canal Expressway|100000000|8|7|6750
Faisalabad|Lower Canal Road, Faisalabad|19800000|4|5|1125
Faisalabad|Lower Canal Road, Faisalabad|4200000|2|1|900
Faisalabad|Abdullah Gardens, East Canal Road|60000000|5|6|2250
Faisalabad|Wapda City - Block M, Wapda City|36000000|5|6|2250
Faisalabad|Heaven Habitat, Faisalabad|75000000|6|6|4950
Faisalabad|Green Town, Faisalabad|35000000|8|7|1912
Faisalabad|Abdullah Gardens, East Canal Road|55000000|5|6|2250
Faisalabad|Canal Road, Faisalabad|10000000|3|4|810
Faisalabad|Allied Center, Narwala Road|1784000|1|1|315
Faisalabad|Canal Road, Faisalabad|21000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|15000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|10000000|3|4|675
Faisalabad|Canal Road, Faisalabad|23000000|3|4|1125
Faisalabad|Citi Housing Phase 1 - Block D, Citi Housing - Phase 1|24000000|5|0|2250
Faisalabad|Citi Housing - Phase 1, Citi Housing|15000000|3|4|1125
Faisalabad|Citi Housing - Phase 1, Citi Housing|60000000|6|6|4500
Faisalabad|Citi Housing - Phase 1, Citi Housing|14900000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|21000000|4|5|1125
Faisalabad|Eden Orchard, Faisalabad|18000000|3|4|1125
Faisalabad|Eden Orchard, Faisalabad|28000000|5|6|1575
Faisalabad|Wadi-e-Sitara, Lahore - Sheikhupura - Faisalabad Road|8100000|3|3|945
Faisalabad|Gulshan e Madina, Faisalabad|42500000|6|6|2700
Faisalabad|Saeed Colony, Faisalabad|62500000|5|6|4050
Faisalabad|Haseeb Shaheed Colony, Satiana Road|15000000|6|6|900
Faisalabad|Jaranwala Road, Faisalabad|8000000|6|6|675
Faisalabad|Khawaja Islam Road, Faisalabad|120000000|6|6|5850
Faisalabad|Peoples Colony No 1, Faisalabad|250000000|6|6|9000
Faisalabad|Nemat Colony No 2, Faisalabad|9000000|4|4|450
Faisalabad|Al Najaf Colony, Faisalabad|14000000|6|3|1012
Faisalabad|Eden Valley, Faisalabad|26500000|0|0|1125
Faisalabad|Eden Executive, Eden Gardens|18000000|0|0|1125
Faisalabad|Eden Valley, Faisalabad|36000000|0|0|1800
Faisalabad|Eden Executive, Eden Gardens|15000000|0|0|1125
Faisalabad|Eden Valley, Faisalabad|26500000|0|0|1125
Faisalabad|Eden Valley, Faisalabad|26000000|0|0|1125
Faisalabad|Eden Valley, Faisalabad|55000000|0|0|2475
Faisalabad|Eden Valley, Faisalabad|22500000|0|0|1125
Faisalabad|Model City 1, Canal Road|30000000|0|0|1575
Faisalabad|Eden Executive, Eden Gardens|22500000|0|0|1125
Faisalabad|Eden Executive, Eden Gardens|22500000|0|0|1125
Faisalabad|Eden Valley, Faisalabad|25000000|0|0|1125
Faisalabad|Eden Executive, Eden Gardens|15000000|0|0|1125
Faisalabad|Eden Valley, Faisalabad|37500000|0|0|1575
Faisalabad|Eden Gardens, Faisalabad|16000000|0|0|1125
Faisalabad|Ghalib City, Faisalabad|11000000|0|0|675
Faisalabad|Eden Executive, Eden Gardens|17500000|0|0|1125
Faisalabad|Eden Executive, Eden Gardens|17500000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|22500000|0|0|1125
Faisalabad|204 Chak Road, Faisalabad|22500000|0|0|1125
Faisalabad|Eden Garden Executive - Block E, Eden Executive|18500000|3|4|1125
Faisalabad|Saeed Colony, Faisalabad|62500000|5|6|4050
Faisalabad|Abdullah Gardens, East Canal Road|32500000|3|4|1125
Faisalabad|Citi Housing - Phase 1, Citi Housing|130000000|8|6|9000
Faisalabad|Citi Housing, Faisalabad|95000000|7|6|4500
Faisalabad|Citi Housing - Phase 1, Citi Housing|12500000|3|4|1125
Faisalabad|Citi Housing - Phase 1, Citi Housing|16000000|3|6|1125
Faisalabad|Motorway Valley, Faisalabad|14000000|4|5|1238
Faisalabad|Citi Housing - Phase 1, Citi Housing|15000000|0|0|1125
Faisalabad|Lasani Town, Faisalabad|50000000|6|6|2475
Faisalabad|Gulistan Colony No 1, Faisalabad|16500000|3|3|675
Faisalabad|Citi Housing Phase 2 Samundri Road, Citi Housing|14500000|3|3|1125
Faisalabad|Citi Housing - Phase 1, Citi Housing|16000000|3|4|1125
Faisalabad|Ismail Valley, Faisalabad|9500000|3|3|675
Faisalabad|Citi Housing - Block C, Citi Housing|28000000|0|0|2250
Faisalabad|Citi Housing - Block B, Citi Housing|32500000|0|0|2250
Faisalabad|Tech Town Canal Road, Canal Road|42500000|0|0|2250
Faisalabad|Divine Enclave, Canal Road|31000000|0|0|1350
Faisalabad|Eden Valley, Faisalabad|20000000|3|4|1125
Faisalabad|Al Noor Garden, Faisalabad|9000000|3|4|675
Faisalabad|Eden Gardens, Faisalabad|9800000|3|3|675
Faisalabad|Madina Town, Faisalabad|12500000|3|4|788
Faisalabad|Ghalib City, Faisalabad|9500000|3|4|675
Faisalabad|Ghalib City, Faisalabad|9000000|3|4|675
Faisalabad|Wapda City, Faisalabad|50000000|5|6|3375
Faisalabad|Saeed Colony, Faisalabad|62500000|5|6|4118
Faisalabad|Abdullah Gardens, East Canal Road|150000000|6|6|4500
Faisalabad|Eden Valley, Faisalabad|19500000|3|4|1125
Faisalabad|Canal Road, Faisalabad|50000000|4|5|2250
Faisalabad|Wapda City, Faisalabad|57500000|5|6|3375
Faisalabad|Eden Executive, Eden Gardens|12500000|3|4|675
Faisalabad|Canal Road, Faisalabad|29000000|4|5|1575
Faisalabad|Canal Road, Faisalabad|50000000|4|5|2250
Faisalabad|Canal Road, Faisalabad|21000000|3|4|1125
Faisalabad|Model City 1, Canal Road|49000000|5|6|3375
Faisalabad|Eden Valley, Faisalabad|20000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|25000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|23000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|22000000|3|4|1125
Faisalabad|Model City 1, Canal Road|19000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|20000000|3|4|1125
Faisalabad|Ghalib City, Faisalabad|17000000|4|5|1125
Faisalabad|Eden Executive, Eden Gardens|22000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|70000000|5|6|2700
Faisalabad|Eden Valley, Faisalabad|38000000|4|5|1575
Faisalabad|Al Noor Garden, Faisalabad|9500000|3|4|675
Faisalabad|Eden Valley, Faisalabad|26000000|4|5|1125
Faisalabad|Model City 1, Canal Road|32500000|5|6|1575
Faisalabad|Canal Road, Faisalabad|29000000|4|5|1350
Faisalabad|Eden Executive, Eden Gardens|22000000|3|4|1125
Faisalabad|Madina Town, Faisalabad|14000000|4|4|1125
Faisalabad|Eden Executive, Eden Gardens|21500000|4|4|1125
Faisalabad|Eden Valley, Faisalabad|20000000|3|4|1125
Faisalabad|Madina Town, Faisalabad|12500000|3|4|788
Faisalabad|Madina Town, Faisalabad|100000000|5|6|6750
Faisalabad|Eden Executive, Eden Gardens|21000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|24000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|22000000|3|4|1125
Faisalabad|Gulistan Colony No 1, Faisalabad|17000000|3|4|675
Faisalabad|Eden Executive, Eden Gardens|21000000|3|4|1125
Faisalabad|Madina Town, Faisalabad|12500000|3|4|788
Faisalabad|Madina Town, Faisalabad|12500000|3|4|788
Faisalabad|Canal Road, Faisalabad|22000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|25000000|4|5|1125
Faisalabad|Eden Executive, Eden Gardens|38000000|4|5|1575
Faisalabad|Canal Road, Faisalabad|22000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|23000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|22000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|25000000|4|5|1125
Faisalabad|Eden Valley, Faisalabad|24000000|4|5|1125
Faisalabad|Eden Valley, Faisalabad|26000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|25000000|3|4|1350
Faisalabad|Ghalib City, Faisalabad|17000000|4|5|1125
Faisalabad|Eden Valley, Faisalabad|38000000|4|5|1575
Faisalabad|Model City 1, Canal Road|31000000|5|6|1800
Faisalabad|Eden Valley, Faisalabad|38500000|4|6|1575
Faisalabad|Eden Valley, Faisalabad|70000000|5|6|2812
Faisalabad|Eden Valley, Faisalabad|22000000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|26000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|22000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|21000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|21000000|3|4|1125
Faisalabad|Canal Road, Faisalabad|50000000|5|6|2250
Faisalabad|Eden Valley, Faisalabad|20000000|3|4|1125
Faisalabad|Eden Executive, Eden Gardens|22500000|3|4|1125
Faisalabad|Eden Valley, Faisalabad|25000000|4|5|1125
Faisalabad|Eden Valley, Faisalabad|31000000|4|5|1575
Faisalabad|Eden Valley, Faisalabad|25000000|3|4|1125
Faisalabad|Abdullah Gardens, East Canal Road|125000000|5|6|4500
